年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
2007,Ｊ１,第３３節第１日,11/24(土),14:05,川崎Ｆ,3-0,広島,等々力,"16,813",スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ
2007,Ｊ１,第３３節第１日,11/24(土),14:05,大分,1-0,磐田,九石ド,"23,381",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／ＮＨＫ大分
2007,Ｊ１,第３４節第１日,12/01(土),14:30,大宮,1-1,川崎Ｆ,ＮＡＣＫ,"11,268",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／テレ玉（録）
2007,Ｊ１,第３４節第１日,12/01(土),14:33,千葉,0-2,名古屋,フクアリ,"15,341",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
2007,Ｊ１,第３４節第１日,12/01(土),14:34,鹿島,3-0,清水,カシマ,"31,384",スカパー！・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／ＢＳ
2007,Ｊ１,第３４節第１日,12/01(土),14:34,横浜FC,1-0,浦和,日産ス,"46,697",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！ＨＶ）／ＮＨＫ総合
2007,Ｊ１,第３４節第１日,12/01(土),14:34,甲府,0-1,Ｆ東京,小瀬,"14,777",スカパー！（パーフェクト　チョイス）／ｅ２（ＦＩＧＨＴＩＮＧ　ＴＶ　サムライ）／山梨放送
2007,Ｊ１,第３４節第１日,12/01(土),14:34,新潟,0-2,大分,東北電ス,"37,430",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／Ｊ　ＳＰＯＲＴＳ　ＥＳＰＮ／ＮＨＫ新潟＊
2007,Ｊ１,第３４節第１日,12/01(土),14:34,磐田,4-0,柏,ヤマハ,"13,923",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）／Ｊ　ＳＰＯＲＴＳ２／静岡放送
2007,Ｊ１,第３４節第１日,12/01(土),14:34,神戸,0-0,横浜FM,ホムスタ,"20,687",スカパー！・ｅ２（ＴＢＳチャンネル）／ＢＳ－ｉ／ＮＨＫ神戸
2007,Ｊ１,第３４節第１日,12/01(土),14:34,広島,2-2,Ｇ大阪,広島ビ,"14,173",スカパー！（パーフェクト　チョイス）／ｅ２（スカチャン！）
